userid,placeid,rating,food_rating,service_rating,latitude,longitude,smoker,drink_level,dress_preference,ambience,transport,hijos,birth_year,interest,religion,activity,color,weight,budget,height,rcuisine_x,rcuisine_y,rpayment,parking_lot,hours,days,marital_status_single,marital_status_widow,personality_hard-worker,personality_hunter-ostentatious,personality_thrifty-protector,family_activity_match,budget_service_score,dining_experience_score,location_score,cuisine_match,accessibility_score,social_dining_score,budget_numeric
u1134,135085,2,1,2,22.149654,-100.99861,False,casual drinker,no preference,family,public,independent,1991,variety,catholic,student,black,52.0,medium,1.65,mexican,fast_food,cash,public,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,1.5,123.148264,0,3.0,2,2
u1134,135079,1,1,2,22.149654,-100.99861,False,casual drinker,no preference,family,public,independent,1991,variety,catholic,student,black,52.0,medium,1.65,mexican,chinese,cash,none,13:00-22:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,1.5,123.148264,0,2.0,2,2
u1134,135055,2,2,2,22.149654,-100.99861,False,casual drinker,no preference,family,public,independent,1991,variety,catholic,student,black,52.0,medium,1.65,mexican,mexican,cash,yes,14:00-22:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,2.0,123.148264,1,3.0,2,2
u1134,132754,2,1,1,22.149654,-100.99861,False,casual drinker,no preference,family,public,independent,1991,variety,catholic,student,black,52.0,medium,1.65,mexican,mexican,cash,none,08:00-20:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.0,123.148264,1,2.0,2,2
u1134,132572,0,0,0,22.149654,-100.99861,False,casual drinker,no preference,family,public,independent,1991,variety,catholic,student,black,52.0,medium,1.65,mexican,cafeteria,cash,yes,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.148264,0,3.0,2,2
u1134,135075,2,1,1,22.149654,-100.99861,False,casual drinker,no preference,family,public,independent,1991,variety,catholic,student,black,52.0,medium,1.65,mexican,seafood,cash,yes,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.0,123.148264,0,3.0,2,2
u1134,135080,1,1,1,22.149654,-100.99861,False,casual drinker,no preference,family,public,independent,1991,variety,catholic,student,black,52.0,medium,1.65,mexican,unknown,cash,none,14:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.0,123.148264,0,2.0,2,2
u1134,135064,2,2,2,22.149654,-100.99861,False,casual drinker,no preference,family,public,independent,1991,variety,catholic,student,black,52.0,medium,1.65,mexican,unknown,cash,yes,07:00-22:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,2.0,123.148264,0,3.0,2,2
u1134,135074,2,2,2,22.149654,-100.99861,False,casual drinker,no preference,family,public,independent,1991,variety,catholic,student,black,52.0,medium,1.65,mexican,contemporary,cash,public,07:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,2.0,123.148264,0,3.0,2,2
u1126,135069,0,0,0,22.15421,-100.942233,False,casual drinker,formal,friends,on foot,independent,1990,technology,catholic,student,purple,65.0,low,1.63,mexican,bar,cash,yes,09:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.096443,0,2.0,5,1
u1126,135057,2,2,2,22.15421,-100.942233,False,casual drinker,formal,friends,on foot,independent,1990,technology,catholic,student,purple,65.0,low,1.63,mexican,bar,cash,yes,13:00-23:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,2.0,123.096443,0,2.0,5,1
u1126,132830,0,0,0,22.15421,-100.942233,False,casual drinker,formal,friends,on foot,independent,1990,technology,catholic,student,purple,65.0,low,1.63,mexican,unknown,unknown,none,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.096443,0,1.0,5,1
u1126,135040,0,0,0,22.15421,-100.942233,False,casual drinker,formal,friends,on foot,independent,1990,technology,catholic,student,purple,65.0,low,1.63,mexican,unknown,cash,yes,08:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.096443,0,2.0,5,1
u1126,135106,2,2,2,22.15421,-100.942233,False,casual drinker,formal,friends,on foot,independent,1990,technology,catholic,student,purple,65.0,low,1.63,mexican,mexican,cash,none,18:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,2.0,123.096443,1,1.0,5,1
u1126,135052,2,1,1,22.15421,-100.942233,False,casual drinker,formal,friends,on foot,independent,1990,technology,catholic,student,purple,65.0,low,1.63,mexican,bar,cash,none,08:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,1,1.0,123.096443,0,1.0,5,1
u1126,135041,2,1,1,22.15421,-100.942233,False,casual drinker,formal,friends,on foot,independent,1990,technology,catholic,student,purple,65.0,low,1.63,mexican,bar,cash,none,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,1,1.0,123.096443,0,1.0,5,1
u1126,135038,1,0,1,22.15421,-100.942233,False,casual drinker,formal,friends,on foot,independent,1990,technology,catholic,student,purple,65.0,low,1.63,mexican,unknown,cash,none,08:00-17:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,1,0.5,123.096443,0,1.0,5,1
u1126,135054,1,2,1,22.15421,-100.942233,False,casual drinker,formal,friends,on foot,independent,1990,technology,catholic,student,purple,65.0,low,1.63,mexican,seafood,cash,yes,07:00-19:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,1,1.5,123.096443,0,2.0,5,1
u1126,135108,2,2,1,22.15421,-100.942233,False,casual drinker,formal,friends,on foot,independent,1990,technology,catholic,student,purple,65.0,low,1.63,mexican,unknown,unknown,none,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,1,1.5,123.096443,0,1.0,5,1
u1124,135054,1,1,1,22.137072,-100.918865,False,casual drinker,informal,friends,public,independent,1991,none,catholic,student,blue,51.0,low,1.3750000000000002,mexican,seafood,cash,yes,07:00-19:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,1,1.0,123.055937,0,3.0,5,1
u1124,135108,1,1,1,22.137072,-100.918865,False,casual drinker,informal,friends,public,independent,1991,none,catholic,student,blue,51.0,low,1.3750000000000002,mexican,unknown,unknown,none,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,1,1.0,123.055937,0,2.0,5,1
u1124,135032,1,1,1,22.137072,-100.918865,False,casual drinker,informal,friends,public,independent,1991,none,catholic,student,blue,51.0,low,1.3750000000000002,mexican,cafeteria,cash,public,07:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,1,1.0,123.055937,0,3.0,5,1
u1124,135071,1,0,1,22.137072,-100.918865,False,casual drinker,informal,friends,public,independent,1991,none,catholic,student,blue,51.0,low,1.3750000000000002,mexican,bar,cash,yes,13:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,1,0.5,123.055937,0,3.0,5,1
u1124,135070,1,1,1,22.137072,-100.918865,False,casual drinker,informal,friends,public,independent,1991,none,catholic,student,blue,51.0,low,1.3750000000000002,mexican,unknown,cash,yes,07:00-23:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,1,1.0,123.055937,0,3.0,5,1
u1124,135069,1,1,1,22.137072,-100.918865,False,casual drinker,informal,friends,public,independent,1991,none,catholic,student,blue,51.0,low,1.3750000000000002,mexican,bar,cash,yes,09:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,1,1.0,123.055937,0,3.0,5,1
u1124,135081,1,1,0,22.137072,-100.918865,False,casual drinker,informal,friends,public,independent,1991,none,catholic,student,blue,51.0,low,1.3750000000000002,mexican,unknown,cash,none,14:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.5,123.055937,0,2.0,5,1
u1124,135057,1,1,1,22.137072,-100.918865,False,casual drinker,informal,friends,public,independent,1991,none,catholic,student,blue,51.0,low,1.3750000000000002,mexican,bar,cash,yes,13:00-23:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,1,1.0,123.055937,0,3.0,5,1
u1124,135039,1,1,1,22.137072,-100.918865,False,casual drinker,informal,friends,public,independent,1991,none,catholic,student,blue,51.0,low,1.3750000000000002,mexican,seafood,cash,yes,10:00-20:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,1,1.0,123.055937,0,3.0,5,1
u1124,135050,0,1,0,22.137072,-100.918865,False,casual drinker,informal,friends,public,independent,1991,none,catholic,student,blue,51.0,low,1.3750000000000002,mexican,unknown,cash,yes,12:00-19:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.5,123.055937,0,3.0,5,1
u1018,135043,0,0,0,22.190949,-100.917902,True,casual drinker,formal,friends,public,independent,1989,technology,christian,student,blue,65.0,low,1.83,mexican,fast_food,cash,none,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,0,0.0,123.108851,0,2.0,5,1
u1125,135043,1,1,2,22.19204,-100.956935,False,casual drinker,formal,friends,public,independent,1990,technology,catholic,student,white,57.0,low,1.67,mexican,fast_food,cash,none,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.5,123.14897500000001,0,2.0,5,1
u1125,135081,0,0,2,22.19204,-100.956935,False,casual drinker,formal,friends,public,independent,1990,technology,catholic,student,white,57.0,low,1.67,mexican,unknown,cash,none,14:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.0,123.14897500000001,0,2.0,5,1
u1125,135076,1,1,1,22.19204,-100.956935,False,casual drinker,formal,friends,public,independent,1990,technology,catholic,student,white,57.0,low,1.67,mexican,unknown,cash,yes,12:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,1,1.0,123.14897500000001,0,3.0,5,1
u1018,135082,2,2,2,22.190949,-100.917902,True,casual drinker,formal,friends,public,independent,1989,technology,christian,student,blue,65.0,low,1.83,mexican,unknown,cash,none,10:00-18:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,2.0,123.108851,0,2.0,5,1
u1125,135050,2,1,1,22.19204,-100.956935,False,casual drinker,formal,friends,public,independent,1990,technology,catholic,student,white,57.0,low,1.67,mexican,unknown,cash,yes,12:00-19:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,1,1.0,123.14897500000001,0,3.0,5,1
u1125,135066,1,0,1,22.19204,-100.956935,False,casual drinker,formal,friends,public,independent,1990,technology,catholic,student,white,57.0,low,1.67,mexican,unknown,cash,yes,07:00-23:00;,"sat, ",True,False,True,False,False,0,1,0.5,123.14897500000001,0,3.0,5,1
u1125,135032,1,2,1,22.19204,-100.956935,False,casual drinker,formal,friends,public,independent,1990,technology,catholic,student,white,57.0,low,1.67,mexican,cafeteria,cash,public,07:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,1,1.5,123.14897500000001,0,3.0,5,1
u1125,135042,1,1,1,22.19204,-100.956935,False,casual drinker,formal,friends,public,independent,1990,technology,catholic,student,white,57.0,low,1.67,mexican,chinese,cash,none,11:00-21:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,1,1.0,123.14897500000001,0,2.0,5,1
u1125,135063,1,2,1,22.19204,-100.956935,False,casual drinker,formal,friends,public,independent,1990,technology,catholic,student,white,57.0,low,1.67,mexican,unknown,cash,none,08:30-19:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,1,1.5,123.14897500000001,0,2.0,5,1
u1125,135060,1,0,2,22.19204,-100.956935,False,casual drinker,formal,friends,public,independent,1990,technology,catholic,student,white,57.0,low,1.67,mexican,seafood,cash,none,11:30-19:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.0,123.14897500000001,0,2.0,5,1
u1125,135038,2,2,1,22.19204,-100.956935,False,casual drinker,formal,friends,public,independent,1990,technology,catholic,student,white,57.0,low,1.67,mexican,unknown,cash,none,08:00-17:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,1,1.5,123.14897500000001,0,2.0,5,1
u1125,135062,1,2,1,22.19204,-100.956935,False,casual drinker,formal,friends,public,independent,1990,technology,catholic,student,white,57.0,low,1.67,mexican,unknown,cash,yes,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,1,1.5,123.14897500000001,0,3.0,5,1
u1018,135081,1,1,1,22.190949,-100.917902,True,casual drinker,formal,friends,public,independent,1989,technology,christian,student,blue,65.0,low,1.83,mexican,unknown,cash,none,14:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,1,1.0,123.108851,0,2.0,5,1
u1018,135057,1,1,0,22.190949,-100.917902,True,casual drinker,formal,friends,public,independent,1989,technology,christian,student,blue,65.0,low,1.83,mexican,bar,cash,yes,13:00-23:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,0,0.5,123.108851,0,3.0,5,1
u1018,135066,1,1,1,22.190949,-100.917902,True,casual drinker,formal,friends,public,independent,1989,technology,christian,student,blue,65.0,low,1.83,mexican,unknown,cash,yes,07:00-23:00;,"sat, ",True,False,False,False,True,0,1,1.0,123.108851,0,3.0,5,1
u1018,135032,1,1,1,22.190949,-100.917902,True,casual drinker,formal,friends,public,independent,1989,technology,christian,student,blue,65.0,low,1.83,mexican,cafeteria,cash,public,07:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,1,1.0,123.108851,0,3.0,5,1
u1018,135062,0,0,1,22.190949,-100.917902,True,casual drinker,formal,friends,public,independent,1989,technology,christian,student,blue,65.0,low,1.83,mexican,unknown,cash,yes,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,1,0.5,123.108851,0,3.0,5,1
u1018,135025,1,1,1,22.190949,-100.917902,True,casual drinker,formal,friends,public,independent,1989,technology,christian,student,blue,65.0,low,1.83,mexican,mexican,cash,none,18:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,1,1.0,123.108851,1,2.0,5,1
u1018,135069,0,1,1,22.190949,-100.917902,True,casual drinker,formal,friends,public,independent,1989,technology,christian,student,blue,65.0,low,1.83,mexican,bar,cash,yes,09:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,1,1.0,123.108851,0,3.0,5,1
u1018,135108,1,0,1,22.190949,-100.917902,True,casual drinker,formal,friends,public,independent,1989,technology,christian,student,blue,65.0,low,1.83,mexican,unknown,unknown,none,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,1,0.5,123.108851,0,2.0,5,1
u1076,135039,2,2,1,22.156469,-100.98554,False,social drinker,elegant,family,public,kids,1987,technology,catholic,student,blue,65.0,medium,1.71,mexican,seafood,cash,yes,10:00-20:00;,"mon, tue, wed, thu, fri, ",False,False,False,False,True,1,2,1.5,123.142009,0,3.0,0,2
u1076,135038,1,2,2,22.156469,-100.98554,False,social drinker,elegant,family,public,kids,1987,technology,catholic,student,blue,65.0,medium,1.71,mexican,unknown,cash,none,08:00-17:00;,"mon, tue, wed, thu, fri, ",False,False,False,False,True,1,4,2.0,123.142009,0,2.0,0,2
u1076,135027,0,1,1,22.156469,-100.98554,False,social drinker,elegant,family,public,kids,1987,technology,catholic,student,blue,65.0,medium,1.71,mexican,mexican,cash,none,08:00-22:00;,"mon, tue, wed, thu, fri, ",False,False,False,False,True,1,2,1.0,123.142009,1,2.0,0,2
u1076,135042,2,2,2,22.156469,-100.98554,False,social drinker,elegant,family,public,kids,1987,technology,catholic,student,blue,65.0,medium,1.71,mexican,chinese,cash,none,11:00-21:30;,"mon, tue, wed, thu, fri, ",False,False,False,False,True,1,4,2.0,123.142009,0,2.0,0,2
u1022,135040,0,0,0,22.146708,-100.964355,False,casual drinker,formal,family,car owner,independent,1990,variety,catholic,student,purple,46.0,medium,1.54,mexican,unknown,cash,yes,08:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.111063,0,4.0,2,2
u1076,135073,2,1,1,22.156469,-100.98554,False,social drinker,elegant,family,public,kids,1987,technology,catholic,student,blue,65.0,medium,1.71,mexican,bar,cash,yes,09:30-23:30;,"mon, tue, wed, thu, fri, ",False,False,False,False,True,1,2,1.0,123.142009,0,3.0,0,2
u1022,135033,1,1,2,22.146708,-100.964355,False,casual drinker,formal,family,car owner,independent,1990,variety,catholic,student,purple,46.0,medium,1.54,mexican,unknown,cash,none,09:00-21:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,1.5,123.111063,0,3.0,2,2
u1022,135025,0,0,0,22.146708,-100.964355,False,casual drinker,formal,family,car owner,independent,1990,variety,catholic,student,purple,46.0,medium,1.54,mexican,mexican,cash,none,18:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.111063,1,3.0,2,2
u1022,135032,1,1,2,22.146708,-100.964355,False,casual drinker,formal,family,car owner,independent,1990,variety,catholic,student,purple,46.0,medium,1.54,mexican,cafeteria,cash,public,07:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,1.5,123.111063,0,4.0,2,2
u1022,135057,2,2,2,22.146708,-100.964355,False,casual drinker,formal,family,car owner,independent,1990,variety,catholic,student,purple,46.0,medium,1.54,mexican,bar,cash,yes,13:00-23:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,2.0,123.111063,0,4.0,2,2
u1022,135060,1,1,2,22.146708,-100.964355,False,casual drinker,formal,family,car owner,independent,1990,variety,catholic,student,purple,46.0,medium,1.54,mexican,seafood,cash,none,11:30-19:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,1.5,123.111063,0,3.0,2,2
u1022,135052,2,2,2,22.146708,-100.964355,False,casual drinker,formal,family,car owner,independent,1990,variety,catholic,student,purple,46.0,medium,1.54,mexican,bar,cash,none,08:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,2.0,123.111063,0,3.0,2,2
u1022,135038,2,1,2,22.146708,-100.964355,False,casual drinker,formal,family,car owner,independent,1990,variety,catholic,student,purple,46.0,medium,1.54,mexican,unknown,cash,none,08:00-17:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,1.5,123.111063,0,3.0,2,2
u1022,135081,0,2,1,22.146708,-100.964355,False,casual drinker,formal,family,car owner,independent,1990,variety,catholic,student,purple,46.0,medium,1.54,mexican,unknown,cash,none,14:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.5,123.111063,0,3.0,2,2
u1022,135045,2,1,1,22.146708,-100.964355,False,casual drinker,formal,family,car owner,independent,1990,variety,catholic,student,purple,46.0,medium,1.54,mexican,unknown,cash,yes,13:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.0,123.111063,0,4.0,2,2
u1022,135051,2,1,1,22.146708,-100.964355,False,casual drinker,formal,family,car owner,independent,1990,variety,catholic,student,purple,46.0,medium,1.54,mexican,unknown,cash,none,08:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.0,123.111063,0,3.0,2,2
u1022,135073,2,2,2,22.146708,-100.964355,False,casual drinker,formal,family,car owner,independent,1990,variety,catholic,student,purple,46.0,medium,1.54,mexican,bar,cash,yes,09:30-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,2.0,123.111063,0,4.0,2,2
u1022,135062,1,2,1,22.146708,-100.964355,False,casual drinker,formal,family,car owner,independent,1990,variety,catholic,student,purple,46.0,medium,1.54,mexican,unknown,cash,yes,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.5,123.111063,0,4.0,2,2
u1022,135063,2,1,2,22.146708,-100.964355,False,casual drinker,formal,family,car owner,independent,1990,variety,catholic,student,purple,46.0,medium,1.54,mexican,unknown,cash,none,08:30-19:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,1.5,123.111063,0,3.0,2,2
u1116,135047,2,2,2,22.156469,-100.98554,False,social drinker,formal,family,public,kids,1987,technology,catholic,student,blue,40.0,medium,1.71,mexican,unknown,cash,yes,08:00-23:30;,"mon, tue, wed, thu, fri, ",False,False,False,False,True,1,4,2.0,123.142009,0,3.0,0,2
u1116,135060,0,0,0,22.156469,-100.98554,False,social drinker,formal,family,public,kids,1987,technology,catholic,student,blue,40.0,medium,1.71,mexican,seafood,cash,none,11:30-19:00;,"mon, tue, wed, thu, fri, ",False,False,False,False,True,1,0,0.0,123.142009,0,2.0,0,2
